"Ticker","Date/Time","close","percentgain","tomorrowgain","up_or_down"
"^GSPC",08/17/99,1344.16,1.0062,-0.8422,0
"^GSPC",08/18/99,1332.84,-0.8422,-0.694,0
"^GSPC",08/19/99,1323.59,-0.694,0.9837,1
"^GSPC",08/20/99,1336.61,0.9837,1.7664,1
"^GSPC",08/23/99,1360.22,1.7664,0.2411,0
"^GSPC",08/24/99,1363.5,0.2411,1.3414,1
"^GSPC",08/25/99,1381.79,1.3414,-1.4315,0
"^GSPC",08/26/99,1362.01,-1.4315,-1.0088,0
"^GSPC",08/27/99,1348.27,-1.0088,-1.7986,0
"^GSPC",08/30/99,1324.02,-1.7986,-0.2727,0
"^GSPC",08/31/99,1320.41,-0.2727,0.8073,1
"^GSPC",09/01/99,1331.0699,0.8073,-0.8985,0
"^GSPC",09/02/99,1319.11,-0.8985,2.8906,1
"^GSPC",09/03/99,1357.24,2.8906,-0.5003,0
"^GSPC",09/07/99,1350.45,-0.5003,-0.4665,0
"^GSPC",09/08/99,1344.15,-0.4665,0.2611,0
"^GSPC",09/09/99,1347.66,0.2611,0.2968,0
"^GSPC",09/10/99,1351.66,0.2968,-0.5571,0
"^GSPC",09/13/99,1344.13,-0.5571,-0.5833,0
"^GSPC",09/14/99,1336.29,-0.5833,-1.371,0
"^GSPC",09/15/99,1317.97,-1.371,0.0387,0
"^GSPC",09/16/99,1318.48,0.0387,1.2848,1
"^GSPC",09/17/99,1335.42,1.2848,0.0082,0
"^GSPC",09/20/99,1335.53,0.0082,-2.0928,0
"^GSPC",09/21/99,1307.58,-2.0928,0.2241,0
"^GSPC",09/22/99,1310.51,0.2241,-2.2968,0
"^GSPC",09/23/99,1280.41,-2.2968,-0.2382,0
"^GSPC",09/24/99,1277.36,-0.2382,0.4658,1
"^GSPC",09/27/99,1283.3101,0.4658,-0.0865,0
"^GSPC",09/28/99,1282.2,-0.0865,-1.0786,0
"^GSPC",09/29/99,1268.37,-1.0786,1.1306,1
"^GSPC",09/30/99,1282.71,1.1306,0.0078,0
"^GSPC",10/01/99,1282.8101,0.0078,1.6986,1
"^GSPC",10/04/99,1304.6,1.6986,-0.2491,0
"^GSPC",10/05/99,1301.35,-0.2491,1.8481,1
"^GSPC",10/06/99,1325.4,1.8481,-0.5855,0
"^GSPC",10/07/99,1317.64,-0.5855,1.3949,1
"^GSPC",10/08/99,1336.02,1.3949,-0.0606,0
"^GSPC",10/11/99,1335.21,-0.0606,-1.6604,0
"^GSPC",10/12/99,1313.04,-1.6604,-2.0936,0
"^GSPC",10/13/99,1285.55,-2.0936,-0.1657,0
"^GSPC",10/14/99,1283.42,-0.1657,-2.8058,0
"^GSPC",10/15/99,1247.41,-2.8058,0.5387,1
"^GSPC",10/18/99,1254.13,0.5387,0.5733,1
"^GSPC",10/19/99,1261.3199,0.5733,2.2286,1
"^GSPC",10/20/99,1289.4301,2.2286,-0.4514,0
"^GSPC",10/21/99,1283.61,-0.4514,1.4054,1
"^GSPC",10/22/99,1301.65,1.4054,-0.6161,0
"^GSPC",10/25/99,1293.63,-0.6161,-0.906,0
"^GSPC",10/26/99,1281.91,-0.906,1.1545,1
"^GSPC",10/27/99,1296.71,1.1545,3.5266,1
"^GSPC",10/28/99,1342.4399,3.5266,1.5263,1
"^GSPC",10/29/99,1362.9301,1.5263,-0.6464,0
"^GSPC",11/01/99,1354.12,-0.6464,-0.4712,0
"^GSPC",11/02/99,1347.74,-0.4712,0.5335,1
"^GSPC",11/03/99,1354.9301,0.5335,0.569,1
"^GSPC",11/04/99,1362.64,0.569,0.557,1
"^GSPC",11/05/99,1370.23,0.557,0.4948,1
"^GSPC",11/08/99,1377.01,0.4948,-0.8518,0
"^GSPC",11/09/99,1365.28,-0.8518,0.5991,1
"^GSPC",11/10/99,1373.46,0.5991,0.5825,1
"^GSPC",11/11/99,1381.46,0.5825,1.0569,1
"^GSPC",11/12/99,1396.0601,1.0569,-0.1196,0
"^GSPC",11/15/99,1394.39,-0.1196,1.8417,1
"^GSPC",11/16/99,1420.0699,1.8417,-0.6591,0
"^GSPC",11/17/99,1410.71,-0.6591,1.0087,1
"^GSPC",11/18/99,1424.9399,1.0087,-0.2063,0
"^GSPC",11/19/99,1422,-0.2063,-0.0745,0
"^GSPC",11/22/99,1420.9399,-0.0745,-1.1471,0
"^GSPC",11/23/99,1404.64,-1.1471,0.8856,1
"^GSPC",11/24/99,1417.08,0.8856,-0.0325,0
"^GSPC",11/26/99,1416.62,-0.0325,-0.6205,0
"^GSPC",11/29/99,1407.83,-0.6205,-1.3439,0
"^GSPC",11/30/99,1388.91,-1.3439,0.6343,1
"^GSPC",12/01/99,1397.72,0.6343,0.8099,1
"^GSPC",12/02/99,1409.04,0.8099,1.7217,1
"^GSPC",12/03/99,1433.3,1.7217,-0.6956,0
"^GSPC",12/06/99,1423.33,-0.6956,-0.9948,0
"^GSPC",12/07/99,1409.17,-0.9948,-0.3754,0
"^GSPC",12/08/99,1403.88,-0.3754,0.3013,1
"^GSPC",12/09/99,1408.11,0.3013,0.6342,1
"^GSPC",12/10/99,1417.04,0.6342,-0.1284,0
"^GSPC",12/13/99,1415.22,-0.1284,-0.8515,0
"^GSPC",12/14/99,1403.17,-0.8515,0.7241,1
"^GSPC",12/15/99,1413.33,0.7241,0.3856,1
"^GSPC",12/16/99,1418.78,0.3856,0.1586,0
"^GSPC",12/17/99,1421.03,0.1586,-0.2069,0
"^GSPC",12/20/99,1418.09,-0.2069,1.0817,1
"^GSPC",12/21/99,1433.4301,1.0817,0.1884,0
"^GSPC",12/22/99,1436.13,0.1884,1.5465,1
"^GSPC",12/23/99,1458.34,1.5465,-0.085,0
"^GSPC",12/27/99,1457.1,-0.085,0.0384,0
"^GSPC",12/28/99,1457.66,0.0384,0.3979,1
"^GSPC",12/29/99,1463.46,0.3979,0.069,0
"^GSPC",12/30/99,1464.47,0.069,0.3264,1
"^GSPC",12/31/99,1469.25,0.3264,-0.9549,0
"^GSPC",01/03/00,1455.22,-0.9549,-3.8345,0
"^GSPC",01/04/00,1399.42,-3.8345,0.1922,0
"^GSPC",01/05/00,1402.11,0.1922,0.0956,0
"^GSPC",01/06/00,1403.45,0.0956,2.709,1
"^GSPC",01/07/00,1441.47,2.709,1.119,1
"^GSPC",01/10/00,1457.6,1.119,-1.3063,0
"^GSPC",01/11/00,1438.5601,-1.3063,-0.4386,0
"^GSPC",01/12/00,1432.25,-0.4386,1.217,1
"^GSPC",01/13/00,1449.6801,1.217,1.0671,1
"^GSPC",01/14/00,1465.15,1.0671,-0.6832,0
"^GSPC",01/18/00,1455.14,-0.6832,0.0522,0
"^GSPC",01/19/00,1455.9,0.0522,-0.7095,0
"^GSPC",01/20/00,1445.5699,-0.7095,-0.2912,0
"^GSPC",01/21/00,1441.36,-0.2912,-2.7634,0
"^GSPC",01/24/00,1401.53,-2.7634,0.6065,1
"^GSPC",01/25/00,1410.03,0.6065,-0.4213,0
"^GSPC",01/26/00,1404.09,-0.4213,-0.3938,0
"^GSPC",01/27/00,1398.5601,-0.3938,-2.7457,0
"^GSPC",01/28/00,1360.16,-2.7457,2.5218,1
"^GSPC",01/31/00,1394.46,2.5218,1.0628,1
"^GSPC",02/01/00,1409.28,1.0628,-0.0114,0
"^GSPC",02/02/00,1409.12,-0.0114,1.1248,1
"^GSPC",02/03/00,1424.97,1.1248,-0.0421,0
"^GSPC",02/04/00,1424.37,-0.0421,-0.0091,0
"^GSPC",02/07/00,1424.24,-0.0091,1.2273,1
"^GSPC",02/08/00,1441.72,1.2273,-2.0815,0
"^GSPC",02/09/00,1411.71,-2.0815,0.3627,1
"^GSPC",02/10/00,1416.83,0.3627,-2.0969,0
"^GSPC",02/11/00,1387.12,-2.0969,0.2033,0
"^GSPC",02/14/00,1389.9399,0.2033,0.8713,1
"^GSPC",02/15/00,1402.05,0.8713,-1.0256,0
"^GSPC",02/16/00,1387.67,-1.0256,0.0425,0
"^GSPC",02/17/00,1388.26,0.0425,-3.0376,0
"^GSPC",02/18/00,1346.09,-3.0376,0.4517,1
"^GSPC",02/22/00,1352.17,0.4517,0.6301,1
"^GSPC",02/23/00,1360.6899,0.6301,-0.5335,0
"^GSPC",02/24/00,1353.4301,-0.5335,-1.4829,0
"^GSPC",02/25/00,1333.36,-1.4829,1.1017,1
"^GSPC",02/28/00,1348.05,1.1017,1.3627,1
"^GSPC",02/29/00,1366.42,1.3627,0.9346,1
"^GSPC",03/01/00,1379.1899,0.9346,0.1863,0
"^GSPC",03/02/00,1381.76,0.1863,1.9837,1
"^GSPC",03/03/00,1409.17,1.9837,-1.2695,0
"^GSPC",03/06/00,1391.28,-1.2695,-2.5631,0
"^GSPC",03/07/00,1355.62,-2.5631,0.8173,1
"^GSPC",03/08/00,1366.7,0.8173,2.5602,1
"^GSPC",03/09/00,1401.6899,2.5602,-0.4723,0
"^GSPC",03/10/00,1395.0699,-0.4723,-0.8207,0
"^GSPC",03/13/00,1383.62,-0.8207,-1.7685,0
"^GSPC",03/14/00,1359.15,-1.7685,2.4273,1
"^GSPC",03/15/00,1392.14,2.4273,4.7646,1
"^GSPC",03/16/00,1458.47,4.7646,0.4114,1
"^GSPC",03/17/00,1464.47,0.4114,-0.5353,0
"^GSPC",03/20/00,1456.63,-0.5353,2.5566,1
"^GSPC",03/21/00,1493.87,2.5566,0.4532,1
"^GSPC",03/22/00,1500.64,0.4532,1.7799,1
"^GSPC",03/23/00,1527.35,1.7799,0.0072,0
"^GSPC",03/24/00,1527.46,0.0072,-0.2357,0
"^GSPC",03/27/00,1523.86,-0.2357,-1.0585,0
"^GSPC",03/28/00,1507.73,-1.0585,0.0524,0
"^GSPC",03/29/00,1508.52,0.0524,-1.3656,0
"^GSPC",03/30/00,1487.92,-1.3656,0.7164,1
"^GSPC",03/31/00,1498.58,0.7164,0.4931,1
"^GSPC",04/03/00,1505.97,0.4931,-0.7464,0
"^GSPC",04/04/00,1494.73,-0.7464,-0.4924,0
"^GSPC",04/05/00,1487.37,-0.4924,0.9392,1
"^GSPC",04/06/00,1501.34,0.9392,0.9998,1
"^GSPC",04/07/00,1516.35,0.9998,-0.7841,0
"^GSPC",04/10/00,1504.46,-0.7841,-0.2572,0
"^GSPC",04/11/00,1500.59,-0.2572,-2.2271,0
"^GSPC",04/12/00,1467.17,-2.2271,-1.8171,0
"^GSPC",04/13/00,1440.51,-1.8171,-5.8278,0
"^GSPC",04/14/00,1356.5601,-5.8278,3.3084,1
"^GSPC",04/17/00,1401.4399,3.3084,2.8663,1
"^GSPC",04/18/00,1441.61,2.8663,-0.9808,0
"^GSPC",04/19/00,1427.47,-0.9808,0.4953,1
"^GSPC",04/20/00,1434.54,0.4953,-0.3262,0
"^GSPC",04/24/00,1429.86,-0.3262,3.3276,1
"^GSPC",04/25/00,1477.4399,3.3276,-1.1134,0
"^GSPC",04/26/00,1460.99,-1.1134,0.269,0
"^GSPC",04/27/00,1464.92,0.269,-0.8526,0
"^GSPC",04/28/00,1452.4301,-0.8526,1.0892,1
"^GSPC",05/01/00,1468.25,1.0892,-1.4957,0
"^GSPC",05/02/00,1446.29,-1.4957,-2.1566,0
"^GSPC",05/03/00,1415.1,-2.1566,-0.3908,0
"^GSPC",05/04/00,1409.5699,-0.3908,1.636,1
"^GSPC",05/05/00,1432.63,1.636,-0.5905,0
"^GSPC",05/08/00,1424.17,-0.5905,-0.8447,0
"^GSPC",05/09/00,1412.14,-0.8447,-2.06,0
"^GSPC",05/10/00,1383.05,-2.06,1.7902,1
"^GSPC",05/11/00,1407.8101,1.7902,0.9341,1
"^GSPC",05/12/00,1420.96,0.9341,2.2098,1
"^GSPC",05/15/00,1452.36,2.2098,0.9419,1
"^GSPC",05/16/00,1466.04,0.9419,-1.2442,0
"^GSPC",05/17/00,1447.8,-1.2442,-0.7315,0
"^GSPC",05/18/00,1437.21,-0.7315,-2.1055,0
"^GSPC",05/19/00,1406.95,-2.1055,-0.4428,0
"^GSPC",05/22/00,1400.72,-0.4428,-1.9176,0
"^GSPC",05/23/00,1373.86,-1.9176,1.8335,1
"^GSPC",05/24/00,1399.05,1.8335,-1.253,0
"^GSPC",05/25/00,1381.52,-1.253,-0.2533,0
"^GSPC",05/26/00,1378.02,-0.2533,3.2242,1
"^GSPC",05/30/00,1422.45,3.2242,-0.1301,0
"^GSPC",05/31/00,1420.6,-0.1301,1.9858,1
"^GSPC",06/01/00,1448.8101,1.9858,1.9637,1
"^GSPC",06/02/00,1477.26,1.9637,-0.6519,0
"^GSPC",06/05/00,1467.63,-0.6519,-0.6671,0
"^GSPC",06/06/00,1457.84,-0.6671,0.9274,1
"^GSPC",06/07/00,1471.36,0.9274,-0.6586,0
"^GSPC",06/08/00,1461.67,-0.6586,-0.3229,0
"^GSPC",06/09/00,1456.95,-0.3229,-0.7516,0
"^GSPC",06/12/00,1446,-0.7516,1.621,1
"^GSPC",06/13/00,1469.4399,1.621,0.0749,0
"^GSPC",06/14/00,1470.54,0.0749,0.5569,1
"^GSPC",06/15/00,1478.73,0.5569,-0.965,0
"^GSPC",06/16/00,1464.46,-0.965,1.4709,1
"^GSPC",06/19/00,1486,1.4709,-0.6763,0
"^GSPC",06/20/00,1475.95,-0.6763,0.2155,0
"^GSPC",06/21/00,1479.13,0.2155,-1.822,0
"^GSPC",06/22/00,1452.1801,-1.822,-0.7368,0
"^GSPC",06/23/00,1441.48,-0.7368,0.9594,1
"^GSPC",06/26/00,1455.3101,0.9594,-0.3271,0
"^GSPC",06/27/00,1450.55,-0.3271,0.2944,0
"^GSPC",06/28/00,1454.8199,0.2944,-0.8544,0
"^GSPC",06/29/00,1442.39,-0.8544,0.8465,1
"^GSPC",06/30/00,1454.6,0.8465,1.0271,1
"^GSPC",07/03/00,1469.54,1.0271,-1.5862,0
"^GSPC",07/05/00,1446.23,-1.5862,0.7219,1
"^GSPC",07/06/00,1456.67,0.7219,1.5261,1
"^GSPC",07/07/00,1478.9,1.5261,-0.2218,0
"^GSPC",07/10/00,1475.62,-0.2218,0.3565,1
"^GSPC",07/11/00,1480.88,0.3565,0.813,1
"^GSPC",07/12/00,1492.92,0.813,0.1956,0
"^GSPC",07/13/00,1495.84,0.1956,0.9453,1
"^GSPC",07/14/00,1509.98,0.9453,0.0338,0
"^GSPC",07/17/00,1510.49,0.0338,-1.1089,0
"^GSPC",07/18/00,1493.74,-1.1089,-0.7886,0
"^GSPC",07/19/00,1481.96,-0.7886,0.9184,1
"^GSPC",07/20/00,1495.5699,0.9184,-1.0284,0
"^GSPC",07/21/00,1480.1899,-1.0284,-1.0742,0
"^GSPC",07/24/00,1464.29,-1.0742,0.6952,1
"^GSPC",07/25/00,1474.47,0.6952,-1.4954,0
"^GSPC",07/26/00,1452.42,-1.4954,-0.1928,0
"^GSPC",07/27/00,1449.62,-0.1928,-2.0509,0
"^GSPC",07/28/00,1419.89,-2.0509,0.7705,1
"^GSPC",07/31/00,1430.83,0.7705,0.5081,1
"^GSPC",08/01/00,1438.1,0.5081,0.0417,0
"^GSPC",08/02/00,1438.7,0.0417,0.9634,1
"^GSPC",08/03/00,1452.5601,0.9634,0.7139,1
"^GSPC",08/04/00,1462.9301,0.7139,1.1203,1
"^GSPC",08/07/00,1479.3199,1.1203,0.2353,0
"^GSPC",08/08/00,1482.8,0.2353,-0.6697,0
"^GSPC",08/09/00,1472.87,-0.6697,-0.8568,0
"^GSPC",08/10/00,1460.25,-0.8568,0.7937,1
"^GSPC",08/11/00,1471.84,0.7937,1.3398,1
"^GSPC",08/14/00,1491.5601,1.3398,-0.478,0
"^GSPC",08/15/00,1484.4301,-0.478,-0.3085,0
"^GSPC",08/16/00,1479.85,-0.3085,1.0961,1
"^GSPC",08/17/00,1496.0699,1.0961,-0.2908,0
"^GSPC",08/18/00,1491.72,-0.2908,0.5202,1
"^GSPC",08/21/00,1499.48,0.5202,-0.09,0
"^GSPC",08/22/00,1498.13,-0.09,0.5233,1
"^GSPC",08/23/00,1505.97,0.5233,0.1554,0
"^GSPC",08/24/00,1508.3101,0.1554,-0.1233,0
"^GSPC",08/25/00,1506.45,-0.1233,0.5072,1
"^GSPC",08/28/00,1514.09,0.5072,-0.2807,0
"^GSPC",08/29/00,1509.84,-0.2807,-0.4802,0
"^GSPC",08/30/00,1502.59,-0.4802,1.0043,1
"^GSPC",08/31/00,1517.6801,1.0043,0.2036,0
"^GSPC",09/01/00,1520.77,0.2036,-0.9002,0
"^GSPC",09/05/00,1507.08,-0.9002,-0.984,0
"^GSPC",09/06/00,1492.25,-0.984,0.6876,1
"^GSPC",09/07/00,1502.51,0.6876,-0.5331,0
"^GSPC",09/08/00,1494.5,-0.5331,-0.3506,0
"^GSPC",09/11/00,1489.26,-0.3506,-0.4882,0
"^GSPC",09/12/00,1481.99,-0.4882,0.197,0
"^GSPC",09/13/00,1484.91,0.197,-0.2721,0
"^GSPC",09/14/00,1480.87,-0.2721,-1.017,0
"^GSPC",09/15/00,1465.8101,-1.017,-1.4531,0
"^GSPC",09/18/00,1444.51,-1.4531,1.0654,1
"^GSPC",09/19/00,1459.9,1.0654,-0.5863,0
"^GSPC",09/20/00,1451.34,-0.5863,-0.1578,0
"^GSPC",09/21/00,1449.05,-0.1578,-0.0228,0
"^GSPC",09/22/00,1448.72,-0.0228,-0.6689,0
"^GSPC",09/25/00,1439.03,-0.6689,-0.8214,0
"^GSPC",09/26/00,1427.21,-0.8214,-0.0448,0
"^GSPC",09/27/00,1426.5699,-0.0448,2.2235,1
"^GSPC",09/28/00,1458.29,2.2235,-1.4935,0
"^GSPC",09/29/00,1436.51,-1.4935,-0.0195,0
"^GSPC",10/02/00,1436.23,-0.0195,-0.6803,0
"^GSPC",10/03/00,1426.46,-0.6803,0.551,1
"^GSPC",10/04/00,1434.3199,0.551,0.1367,0
"^GSPC",10/05/00,1436.28,0.1367,-1.9001,0
"^GSPC",10/06/00,1408.99,-1.9001,-0.494,0
"^GSPC",10/09/00,1402.03,-0.494,-1.0706,0
"^GSPC",10/10/00,1387.02,-1.0706,-1.6171,0
"^GSPC",10/11/00,1364.59,-1.6171,-2.5509,0
"^GSPC",10/12/00,1329.78,-2.5509,3.3381,1
"^GSPC",10/13/00,1374.17,3.3381,0.0327,0
"^GSPC",10/16/00,1374.62,0.0327,-1.7932,0
"^GSPC",10/17/00,1349.97,-1.7932,-0.5808,0
"^GSPC",10/18/00,1342.13,-0.5808,3.4743,1
"^GSPC",10/19/00,1388.76,3.4743,0.5883,1
"^GSPC",10/20/00,1396.9301,0.5883,-0.0823,0
"^GSPC",10/23/00,1395.78,-0.0823,0.1684,0
"^GSPC",10/24/00,1398.13,0.1684,-2.3767,0
"^GSPC",10/25/00,1364.9,-2.3767,-0.0337,0
"^GSPC",10/26/00,1364.4399,-0.0337,1.1096,1
"^GSPC",10/27/00,1379.58,1.1096,1.383,1
"^GSPC",10/30/00,1398.66,1.383,2.1978,1
"^GSPC",10/31/00,1429.4,2.1978,-0.5723,0
"^GSPC",11/01/00,1421.22,-0.5723,0.4996,1
"^GSPC",11/02/00,1428.3199,0.4996,-0.1141,0
"^GSPC",11/03/00,1426.6899,-0.1141,0.3855,1
"^GSPC",11/06/00,1432.1899,0.3855,-0.0223,0
"^GSPC",11/07/00,1431.87,-0.0223,-1.5777,0
"^GSPC",11/08/00,1409.28,-1.5777,-0.6486,0
"^GSPC",11/09/00,1400.14,-0.6486,-2.4398,0
"^GSPC",11/10/00,1365.98,-2.4398,-1.0776,0
"^GSPC",11/13/00,1351.26,-1.0776,2.3452,1
"^GSPC",11/14/00,1382.95,2.3452,0.496,1
"^GSPC",11/15/00,1389.8101,0.496,-1.2585,0
"^GSPC",11/16/00,1372.3199,-1.2585,-0.3352,0
"^GSPC",11/17/00,1367.72,-0.3352,-1.8352,0
"^GSPC",11/20/00,1342.62,-1.8352,0.3523,1
"^GSPC",11/21/00,1347.35,0.3523,-1.8548,0
"^GSPC",11/22/00,1322.36,-1.8548,1.4678,1
"^GSPC",11/24/00,1341.77,1.4678,0.5366,1
"^GSPC",11/27/00,1348.97,0.5366,-0.9548,0
"^GSPC",11/28/00,1336.09,-0.9548,0.4371,1
"^GSPC",11/29/00,1341.9301,0.4371,-2.0105,0
"^GSPC",11/30/00,1314.95,-2.0105,0.0213,0
"^GSPC",12/01/00,1315.23,0.0213,0.7406,1
"^GSPC",12/04/00,1324.97,0.7406,3.8922,1
"^GSPC",12/05/00,1376.54,3.8922,-1.822,0
"^GSPC",12/06/00,1351.46,-1.822,-0.5853,0
"^GSPC",12/07/00,1343.55,-0.5853,1.9605,1
"^GSPC",12/08/00,1369.89,1.9605,0.7526,1
"^GSPC",12/11/00,1380.2,0.7526,-0.6535,0
"^GSPC",12/12/00,1371.1801,-0.6535,-0.8161,0
"^GSPC",12/13/00,1359.99,-0.8161,-1.4015,0
"^GSPC",12/14/00,1340.9301,-1.4015,-2.1463,0
"^GSPC",12/15/00,1312.15,-2.1463,0.8071,1
"^GSPC",12/18/00,1322.74,0.8071,-1.2958,0
"^GSPC",12/19/00,1305.6,-1.2958,-3.1296,0
"^GSPC",12/20/00,1264.74,-3.1296,0.8002,1
"^GSPC",12/21/00,1274.86,0.8002,2.4387,1
"^GSPC",12/22/00,1305.95,2.4387,0.7075,1
"^GSPC",12/26/00,1315.1899,0.7075,1.044,1
"^GSPC",12/27/00,1328.92,1.044,0.3988,1
"^GSPC",12/28/00,1334.22,0.3988,-1.0448,0
"^GSPC",12/29/00,1320.28,-1.0448,-2.8032,0
"^GSPC",01/02/01,1283.27,-2.8032,5.0099,1
"^GSPC",01/03/01,1347.5601,5.0099,-1.0552,0
"^GSPC",01/04/01,1333.34,-1.0552,-2.6242,0
"^GSPC",01/05/01,1298.35,-2.6242,-0.1918,0
"^GSPC",01/08/01,1295.86,-0.1918,0.3812,1
"^GSPC",01/09/01,1300.8,0.3812,0.9586,1
"^GSPC",01/10/01,1313.27,0.9586,1.0318,1
"^GSPC",01/11/01,1326.8199,1.0318,-0.6233,0
"^GSPC",01/12/01,1318.55,-0.6233,0.6143,1
"^GSPC",01/16/01,1326.65,0.6143,0.2126,0
"^GSPC",01/17/01,1329.47,0.2126,1.3915,1
"^GSPC",01/18/01,1347.97,1.3915,-0.4028,0
"^GSPC",01/19/01,1342.54,-0.4028,0.0268,0
"^GSPC",01/22/01,1342.9,0.0268,1.3031,1
"^GSPC",01/23/01,1360.4,1.3031,0.2867,0
"^GSPC",01/24/01,1364.3,0.2867,-0.4977,0
"^GSPC",01/25/01,1357.51,-0.4977,-0.1886,0
"^GSPC",01/26/01,1354.95,-0.1886,0.6805,1
"^GSPC",01/29/01,1364.17,0.6805,0.7008,1
"^GSPC",01/30/01,1373.73,0.7008,-0.562,0
"^GSPC",01/31/01,1366.01,-0.562,0.5461,1
"^GSPC",02/01/01,1373.47,0.5461,-1.7474,0
"^GSPC",02/02/01,1349.47,-1.7474,0.3587,1
"^GSPC",02/05/01,1354.3101,0.3587,-0.1514,0
"^GSPC",02/06/01,1352.26,-0.1514,-0.8408,0
"^GSPC",02/07/01,1340.89,-0.8408,-0.6235,0
"^GSPC",02/08/01,1332.53,-0.6235,-1.3336,0
"^GSPC",02/09/01,1314.76,-1.3336,1.1827,1
"^GSPC",02/12/01,1330.3101,1.1827,-0.8652,0
"^GSPC",02/13/01,1318.8,-0.8652,-0.2184,0
"^GSPC",02/14/01,1315.92,-0.2184,0.8124,1
"^GSPC",02/15/01,1326.61,0.8124,-1.8905,0
"^GSPC",02/16/01,1301.53,-1.8905,-1.7357,0
"^GSPC",02/20/01,1278.9399,-1.7357,-1.8507,0
"^GSPC",02/21/01,1255.27,-1.8507,-0.1952,0
"^GSPC",02/22/01,1252.8199,-0.1952,-0.5555,0
"^GSPC",02/23/01,1245.86,-0.5555,1.749,1
"^GSPC",02/26/01,1267.65,1.749,-0.766,0
"^GSPC",02/27/01,1257.9399,-0.766,-1.4309,0
"^GSPC",02/28/01,1239.9399,-1.4309,0.104,0
"^GSPC",03/01/01,1241.23,0.104,-0.568,0
"^GSPC",03/02/01,1234.1801,-0.568,0.5858,1
"^GSPC",03/05/01,1241.41,0.5858,0.9981,1
"^GSPC",03/06/01,1253.8,0.9981,0.6452,1
"^GSPC",03/07/01,1261.89,0.6452,0.2258,0
"^GSPC",03/08/01,1264.74,0.2258,-2.4764,0
"^GSPC",03/09/01,1233.42,-2.4764,-4.3181,0
"^GSPC",03/12/01,1180.16,-4.3181,1.4828,1
"^GSPC",03/13/01,1197.66,1.4828,-2.5842,0
"^GSPC",03/14/01,1166.71,-2.5842,0.5871,1
"^GSPC",03/15/01,1173.5601,0.5871,-1.9624,0
"^GSPC",03/16/01,1150.53,-1.9624,1.7627,1
"^GSPC",03/19/01,1170.8101,1.7627,-2.4077,0
"^GSPC",03/20/01,1142.62,-2.4077,-1.7924,0
"^GSPC",03/21/01,1122.14,-1.7924,-0.4064,0
"^GSPC",03/22/01,1117.58,-0.4064,1.9909,1
"^GSPC",03/23/01,1139.83,1.9909,1.1282,1
"^GSPC",03/26/01,1152.6899,1.1282,2.5575,1
"^GSPC",03/27/01,1182.17,2.5575,-2.443,0
"^GSPC",03/28/01,1153.29,-2.443,-0.463,0
"^GSPC",03/29/01,1147.95,-0.463,1.0784,1
"^GSPC",03/30/01,1160.33,1.0784,-1.2462,0
"^GSPC",04/02/01,1145.87,-1.2462,-3.4393,0
"^GSPC",04/03/01,1106.46,-3.4393,-0.2901,0
"^GSPC",04/04/01,1103.25,-0.2901,4.368,1
"^GSPC",04/05/01,1151.4399,4.368,-1.9984,0
"^GSPC",04/06/01,1128.4301,-1.9984,0.8117,1
"^GSPC",04/09/01,1137.59,0.8117,2.7066,1
"^GSPC",04/10/01,1168.38,2.7066,-0.2131,0
"^GSPC",04/11/01,1165.89,-0.2131,1.5104,1
"^GSPC",04/12/01,1183.5,1.5104,-0.3228,0
"^GSPC",04/16/01,1179.6801,-0.3228,1.0282,1
"^GSPC",04/17/01,1191.8101,1.0282,3.889,1
"^GSPC",04/18/01,1238.16,3.889,1.2543,1
"^GSPC",04/19/01,1253.6899,1.2543,-0.8543,0
"^GSPC",04/20/01,1242.98,-0.8543,-1.498,0
"^GSPC",04/23/01,1224.36,-1.498,-1.2161,0
"^GSPC",04/24/01,1209.47,-1.2161,1.5941,1
"^GSPC",04/25/01,1228.75,1.5941,0.4696,1
"^GSPC",04/26/01,1234.52,0.4696,1.501,1
"^GSPC",04/27/01,1253.05,1.501,-0.2865,0
"^GSPC",04/30/01,1249.46,-0.2865,1.359,1
"^GSPC",05/01/01,1266.4399,1.359,0.0782,0
"^GSPC",05/02/01,1267.4301,0.0782,-1.4873,0
"^GSPC",05/03/01,1248.58,-1.4873,1.444,1
"^GSPC",05/04/01,1266.61,1.444,-0.2447,0
"^GSPC",05/07/01,1263.51,-0.2447,-0.1828,0
"^GSPC",05/08/01,1261.2,-0.1828,-0.4488,0
"^GSPC",05/09/01,1255.54,-0.4488,-0.0287,0
"^GSPC",05/10/01,1255.1801,-0.0287,-0.7577,0
"^GSPC",05/11/01,1245.67,-0.7577,0.2609,0
"^GSPC",05/14/01,1248.92,0.2609,0.0416,0
"^GSPC",05/15/01,1249.4399,0.0416,2.8453,1
"^GSPC",05/16/01,1284.99,2.8453,0.2724,0
"^GSPC",05/17/01,1288.49,0.2724,0.2693,0
"^GSPC",05/18/01,1291.96,0.2693,1.6154,1
"^GSPC",05/21/01,1312.83,1.6154,-0.2628,0
"^GSPC",05/22/01,1309.38,-0.2628,-1.5526,0
"^GSPC",05/23/01,1289.05,-1.5526,0.3196,1
"^GSPC",05/24/01,1293.17,0.3196,-1.1816,0
"^GSPC",05/25/01,1277.89,-1.1816,-0.7794,0
"^GSPC",05/29/01,1267.9301,-0.7794,-1.5656,0
